t2sw,lab
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt2_img-87.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt2_seg_pr-88.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt3_img-90.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt3_seg_pr-91.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt4_img-93.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt4_seg_pr-94.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt5_img-96.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt5_seg_pr-97.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt6_img-99.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt6_seg_pr-100.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt8_img-105.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt8_seg_pr-106.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt9_img-108.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt9_seg_pr-109.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt19_img-139.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt19_seg_pr-139.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt2_img-88.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt2_seg_pr-88.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt3_img-91.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt3_seg_pr-91.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt4_img-94.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt4_seg_pr-94.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt5_img-97.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt5_seg_pr-97.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt6_img-100.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt6_seg_pr-100.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt8_img-106.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt8_seg_pr-106.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt9_img-109.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt9_seg_pr-109.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt19_img-140.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt19_seg_pr-139.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt2_img-89.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt2_seg_pr-88.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt3_img-92.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt3_seg_pr-91.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt4_img-95.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt4_seg_pr-94.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt5_img-98.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt5_seg_pr-97.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt6_img-101.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt6_seg_pr-100.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt8_img-107.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt8_seg_pr-106.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt9_img-110.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt9_seg_pr-109.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt10_img-0.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt10_seg_pr-2.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt11_img-3.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt11_seg_pr-5.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt12_img-6.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt12_seg_pr-8.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt13_img-9.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt13_seg_pr-11.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt14_img-12.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt14_seg_pr-14.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt15_img-15.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt15_seg_pr-17.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt16_img-18.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt16_seg_pr-20.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt17_img-21.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt17_seg_pr-23.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt18_img-24.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt18_seg_pr-26.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt20_img-27.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt20_seg_pr-29.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt21_img-30.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt21_seg_pr-32.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt22_img-33.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt22_seg_pr-35.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt23_img-36.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt23_seg_pr-38.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt24_img-39.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt24_seg_pr-41.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt25_img-42.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt25_seg_pr-44.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt26_img-45.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt26_seg_pr-47.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt27_img-48.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt27_seg_pr-50.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt28_img-51.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt28_seg_pr-53.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt29_img-54.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt29_seg_pr-56.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt30_img-57.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt30_seg_pr-59.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e01_tmpt7_img-60.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt7_seg_pr-62.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt10_img-1.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt10_seg_pr-2.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt11_img-4.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt11_seg_pr-5.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt12_img-7.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt12_seg_pr-8.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt13_img-10.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt13_seg_pr-11.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt14_img-13.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt14_seg_pr-14.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt15_img-16.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt15_seg_pr-17.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt16_img-19.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt16_seg_pr-20.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt17_img-22.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt17_seg_pr-23.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt18_img-25.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt18_seg_pr-26.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt20_img-28.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt20_seg_pr-29.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt21_img-31.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt21_seg_pr-32.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt22_img-34.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt22_seg_pr-35.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt23_img-37.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt23_seg_pr-38.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt24_img-40.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt24_seg_pr-41.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt25_img-43.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt25_seg_pr-44.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt26_img-46.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt26_seg_pr-47.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt27_img-49.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt27_seg_pr-50.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt28_img-52.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt28_seg_pr-53.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt29_img-55.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt29_seg_pr-56.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt30_img-58.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt30_seg_pr-59.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e02_tmpt7_img-61.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt7_seg_pr-62.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt10_img-2.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt10_seg_pr-2.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt11_img-5.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt11_seg_pr-5.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt12_img-8.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt12_seg_pr-8.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt13_img-11.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt13_seg_pr-11.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt14_img-14.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt14_seg_pr-14.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt15_img-17.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt15_seg_pr-17.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt16_img-20.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt16_seg_pr-20.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt17_img-23.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt17_seg_pr-23.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt18_img-26.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt18_seg_pr-26.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt20_img-29.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt20_seg_pr-29.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt21_img-32.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt21_seg_pr-32.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt22_img-35.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt22_seg_pr-35.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt23_img-38.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt23_seg_pr-38.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt24_img-41.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt24_seg_pr-41.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt25_img-44.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt25_seg_pr-44.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt26_img-47.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt26_seg_pr-47.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt27_img-50.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt27_seg_pr-50.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt28_img-53.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt28_seg_pr-53.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt29_img-56.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt29_seg_pr-56.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt30_img-59.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt30_seg_pr-59.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt7_img-62.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0010_1101_T2ME_corSENSE.e03_tmpt7_seg_pr-62.nii.gz
/content/drive/My Drive/Colab Notebooks/carp/CARP0030_1101_T2ME_corSENSE.e01_tmpt1.nii.gz,/content/drive/My Drive/Colab Notebooks/carp_manual_seg/CARP0030_1101_T2ME_corSENSE_seg.nii.gz
